1.714	0
1.716	0
1.718	0
1.720	0
1.722	0
1.724	0
1.726	0
1.728	0
1.730	0
1.732	0
1.734	0
1.736	0
1.738	0
1.740	0
1.742	0
1.744	0
1.746	0
1.748	0
1.750	0
1.752	0
1.754	0
1.756	0
1.758	0
1.760	0
1.762	0
1.764	0
1.766	0
1.768	0
1.770	0
1.772	0
1.774	0
1.776	0
1.778	0
1.780	0
1.782	0
1.784	0
1.786	0
1.788	0
1.790	0
1.792	0
1.794	0
1.796	0
1.798	0
1.800	0
